Bandsalat,Substantiv,1,m,Bandsalat,,,,,,,,,Bandsalate,,,,,,,,,Bandsalats,,,,,,,,,Bandsalate,,,,,,,,,Bandsalat,Bandsalate,,,,,,,,Bandsalaten,,,,,,,,,Bandsalat,,,,,,,,,Bandsalate,,,,,,,,
Schweißdraht,Substantiv,1,m,Schweißdraht,,,,,,,,,Schweißdrähte,,,,,,,,,Schweißdrahtes,Schweißdrahts,,,,,,,,Schweißdrähte,,,,,,,,,Schweißdraht,Schweißdrahte,,,,,,,,Schweißdrähten,,,,,,,,,Schweißdraht,,,,,,,,,Schweißdrähte,,,,,,,,
Hibiskus,Substantiv,,m,Hibiskus,,,,,,,,,Hibisken,,,,,,,,,Hibiskus,,,,,,,,,Hibisken,,,,,,,,,Hibiskus,,,,,,,,,Hibisken,,,,,,,,,Hibiskus,,,,,,,,,Hibisken,,,,,,,,
Dextrin,Substantiv,,n,Dextrin,,,,,,,,,Dextrine,,,,,,,,,Dextrins,,,,,,,,,Dextrine,,,,,,,,,Dextrin,,,,,,,,,Dextrinen,,,,,,,,,Dextrin,,,,,,,,,Dextrine,,,,,,,,
Tomatensaft,Substantiv,1,m,Tomatensaft,,,,,,,,,Tomatensäfte,,,,,,,,,Tomatensaftes,Tomatensafts,,,,,,,,Tomatensäfte,,,,,,,,,Tomatensaft,Tomatensafte,,,,,,,,Tomatensäften,,,,,,,,,Tomatensaft,,,,,,,,,Tomatensäfte,,,,,,,,
Rollrasen,Substantiv,1,m,Rollrasen,,,,,,,,,Rollrasen,,,,,,,,,Rollrasens,,,,,,,,,Rollrasen,,,,,,,,,Rollrasen,,,,,,,,,Rollrasen,,,,,,,,,Rollrasen,,,,,,,,,Rollrasen,,,,,,,,
Pepsin,Substantiv,,n,Pepsin,,,,,,,,,Pepsine,,,,,,,,,Pepsins,,,,,,,,,Pepsine,,,,,,,,,Pepsin,,,,,,,,,Pepsinen,,,,,,,,,Pepsin,,,,,,,,,Pepsine,,,,,,,,
Nähgarn,Substantiv,1,n,Nähgarn,,,,,,,,,Nähgarne,,,,,,,,,Nähgarnes,Nähgarns,,,,,,,,Nähgarne,,,,,,,,,Nähgarn,Nähgarne,,,,,,,,Nähgarnen,,,,,,,,,Nähgarn,,,,,,,,,Nähgarne,,,,,,,,
Apfelgelee,Substantiv,,,,,Apfelgelee,Apfelgelee,,,,,,Apfelgelees,,,,,,,,,,,Apfelgelees,Apfelgelees,,,,,,Apfelgelees,,,,,,,,,,,Apfelgelee,Apfelgelee,,,,,,Apfelgelees,,,,,,,,,,,Apfelgelee,Apfelgelee,,,,,,Apfelgelees,,,,,,,,
Pökelsalz,Substantiv,,n,Pökelsalz,,,,,,,,,Pökelsalze,,,,,,,,,Pökelsalzes,,,,,,,,,Pökelsalze,,,,,,,,,Pökelsalz,Pökelsalze,,,,,,,,Pökelsalzen,,,,,,,,,Pökelsalz,,,,,,,,,Pökelsalze,,,,,,,,
Quiche,Substantiv,,f,Quiche,,,,,,,,,Quiches,,,,,,,,,Quiche,,,,,,,,,Quiches,,,,,,,,,Quiche,,,,,,,,,Quiches,,,,,,,,,Quiche,,,,,,,,,Quiches,,,,,,,,
Ölsand,Substantiv,1,m,Ölsand,,,,,,,,,,,Ölsande,Ölsände,,,,,,Ölsandes,Ölsands,,,,,,,,,,Ölsande,Ölsände,,,,,,Ölsand,Ölsande,,,,,,,,,,Ölsanden,Ölsänden,,,,,,Ölsand,,,,,,,,,,,Ölsande,Ölsände,,,,,
Ketchup,Substantiv,,,,,Ketchup,Ketchup,,,,,,Ketchups,,,,,,,,,,,Ketchup,Ketchup,,,,,,Ketchups,,,,,,,,,,,Ketchup,Ketchup,,,,,,Ketchups,,,,,,,,,,,Ketchup,Ketchup,,,,,,Ketchups,,,,,,,,
Glycolsäure,Substantiv,,f,Glycolsäure,,,,,,,,,,,,,,,,,,Glycolsäure,,,,,,,,,,,,,,,,,,Glycolsäure,,,,,,,,,,,,,,,,,,Glycolsäure,,,,,,,,,,,,,,,,,
Rumpsteak,Substantiv,,n,Rumpsteak,,,,,,,,,Rumpsteaks,,,,,,,,,Rumpsteaks,,,,,,,,,Rumpsteaks,,,,,,,,,Rumpsteak,,,,,,,,,Rumpsteaks,,,,,,,,,Rumpsteak,,,,,,,,,Rumpsteaks,,,,,,,,
Spray,Substantiv,,,,,Spray,Spray,,,,,,Sprays,,,,,,,,,,,Sprays,Sprays,,,,,,Sprays,,,,,,,,,,,Spray,Spray,,,,,,Sprays,,,,,,,,,,,Spray,Spray,,,,,,Sprays,,,,,,,,
Dodecanol,Substantiv,,n,Dodecanol,,,,,,,,,Dodecanole,,,,,,,,,Dodecanols,,,,,,,,,Dodecanole,,,,,,,,,Dodecanol,,,,,,,,,Dodecanolen,,,,,,,,,Dodecanol,,,,,,,,,Dodecanole,,,,,,,,
Scheidewasser,Substantiv,,n,Scheidewasser,,,,,,,,,,,Scheidewasser,Scheidewässer,,,,,,Scheidewassers,,,,,,,,,,,Scheidewasser,Scheidewässer,,,,,,Scheidewasser,,,,,,,,,,,Scheidewassern,Scheidewässern,,,,,,Scheidewasser,,,,,,,,,,,Scheidewasser,Scheidewässer,,,,,
Mutterkorn,Substantiv,1,n,Mutterkorn,,,,,,,,,Mutterkorne,,,,,,,,,Mutterkornes,Mutterkorns,,,,,,,,Mutterkorne,,,,,,,,,Mutterkorn,Mutterkorne,,,,,,,,Mutterkornen,,,,,,,,,Mutterkorn,,,,,,,,,Mutterkorne,,,,,,,,
Melkfett,Substantiv,1,n,Melkfett,,,,,,,,,Melkfette,,,,,,,,,Melkfettes,Melkfetts,,,,,,,,Melkfette,,,,,,,,,Melkfett,Melkfette,,,,,,,,Melkfetten,,,,,,,,,Melkfett,,,,,,,,,Melkfette,,,,,,,,
Tauwerk,Substantiv,,n,Tauwerk,,,,,,,,,Tauwerke,,,,,,,,,Tauwerks,Tauwerkes,,,,,,,,Tauwerke,,,,,,,,,Tauwerk,Tauwerke,,,,,,,,Tauwerken,,,,,,,,,Tauwerk,,,,,,,,,Tauwerke,,,,,,,,
Aktivkohle,Substantiv,,f,Aktivkohle,,,,,,,,,,,,,,,,,,Aktivkohle,,,,,,,,,,,,,,,,,,Aktivkohle,,,,,,,,,,,,,,,,,,Aktivkohle,,,,,,,,,,,,,,,,,
Pimarinsäure,Substantiv,,f,Pimarinsäure,,,,,,,,,,,,,,,,,,Pimarinsäure,,,,,,,,,,,,,,,,,,Pimarinsäure,,,,,,,,,,,,,,,,,,Pimarinsäure,,,,,,,,,,,,,,,,,
Polyisobutylen,Substantiv,,n,Polyisobutylen,,,,,,,,,Polyisobutylene,,,,,,,,,Polyisobutylens,,,,,,,,,Polyisobutylene,,,,,,,,,Polyisobutylen,,,,,,,,,Polyisobutylenen,,,,,,,,,Polyisobutylen,,,,,,,,,Polyisobutylene,,,,,,,,
Polyamid,Substantiv,,n,Polyamid,,,,,,,,,Polyamide,,,,,,,,,Polyamids,,,,,,,,,Polyamide,,,,,,,,,Polyamid,,,,,,,,,Polyamiden,,,,,,,,,Polyamid,,,,,,,,,Polyamide,,,,,,,,
Estragon,Substantiv,,m,Estragon,,,,,,,,,,,,,,,,,,Estragons,,,,,,,,,,,,,,,,,,Estragon,,,,,,,,,,,,,,,,,,Estragon,,,,,,,,,,,,,,,,,
Magnesia,Substantiv,,f,Magnesia,,,,,,,,,,,,,,,,,,Magnesia,,,,,,,,,,,,,,,,,,Magnesia,,,,,,,,,,,,,,,,,,Magnesia,,,,,,,,,,,,,,,,,
Blütenduft,Substantiv,1,m,Blütenduft,,,,,,,,,Blütendüfte,,,,,,,,,Blütenduftes,Blütendufts,,,,,,,,Blütendüfte,,,,,,,,,Blütenduft,Blütendufte,,,,,,,,Blütendüften,,,,,,,,,Blütenduft,,,,,,,,,Blütendüfte,,,,,,,,
Platinschmuck,Substantiv,1,m,Platinschmuck,,,,,,,,,Platinschmucke,,,,,,,,,Platinschmucks,Platinschmuckes,,,,,,,,Platinschmucke,,,,,,,,,Platinschmuck,Platinschmucke,,,,,,,,Platinschmucken,,,,,,,,,Platinschmuck,,,,,,,,,Platinschmucke,,,,,,,,
Dunst,Substantiv,,m,Dunst,,,,,,,,,Dünste,,,,,,,,,Dunstes,Dunsts,,,,,,,,Dünste,,,,,,,,,Dunst,Dunste,,,,,,,,Dünsten,,,,,,,,,Dunst,,,,,,,,,Dünste,,,,,,,,
Ballonseide,Substantiv,1,f,Ballonseide,,,,,,,,,Ballonseiden,,,,,,,,,Ballonseide,,,,,,,,,Ballonseiden,,,,,,,,,Ballonseide,,,,,,,,,Ballonseiden,,,,,,,,,Ballonseide,,,,,,,,,Ballonseiden,,,,,,,,
Glucose,Substantiv,,f,Glucose,,,,,,,,,Glucosen,,,,,,,,,Glucose,,,,,,,,,Glucosen,,,,,,,,,Glucose,,,,,,,,,Glucosen,,,,,,,,,Glucose,,,,,,,,,Glucosen,,,,,,,,
Bratenduft,Substantiv,1,m,Bratenduft,,,,,,,,,Bratendüfte,,,,,,,,,Bratenduftes,Bratendufts,,,,,,,,Bratendüfte,,,,,,,,,Bratenduft,Bratendufte,,,,,,,,Bratendüften,,,,,,,,,Bratenduft,,,,,,,,,Bratendüfte,,,,,,,,
Lupulin,Substantiv,,n,Lupulin,,,,,,,,,,,,,,,,,,Lupulins,,,,,,,,,,,,,,,,,,Lupulin,,,,,,,,,,,,,,,,,,Lupulin,,,,,,,,,,,,,,,,,
Broccoli,Substantiv,,m,Broccoli,,,,,,,,,,,,,,,,,,Broccolis,,,,,,,,,,,,,,,,,,Broccoli,,,,,,,,,,,,,,,,,,Broccoli,,,,,,,,,,,,,,,,,
Fleischwurst,Substantiv,1,f,Fleischwurst,,,,,,,,,Fleischwürste,,,,,,,,,Fleischwurst,,,,,,,,,Fleischwürste,,,,,,,,,Fleischwurst,,,,,,,,,Fleischwürsten,,,,,,,,,Fleischwurst,,,,,,,,,Fleischwürste,,,,,,,,
Zitrone,Substantiv,,f,Zitrone,,,,,,,,,Zitronen,,,,,,,,,Zitrone,,,,,,,,,Zitronen,,,,,,,,,Zitrone,,,,,,,,,Zitronen,,,,,,,,,Zitrone,,,,,,,,,Zitronen,,,,,,,,
Essigessenz,Substantiv,,f,Essigessenz,,,,,,,,,Essigessenzen,,,,,,,,,Essigessenz,,,,,,,,,Essigessenzen,,,,,,,,,Essigessenz,,,,,,,,,Essigessenzen,,,,,,,,,Essigessenz,,,,,,,,,Essigessenzen,,,,,,,,
Natriumhydroxid,Substantiv,,n,Natriumhydroxid,,,,,,,,,–,,,,,,,,,Natriumhydroxides,Natriumhydroxids,,,,,,,,–,,,,,,,,,Natriumhydroxid,Natriumhydroxide,,,,,,,,–,,,,,,,,,Natriumhydroxid,,,,,,,,,–,,,,,,,,
Tüll,Substantiv,,m,Tüll,,,,,,,,,Tülle,,,,,,,,,Tülls,,,,,,,,,Tülle,,,,,,,,,Tüll,,,,,,,,,Tüllen,,,,,,,,,Tüll,,,,,,,,,Tülle,,,,,,,,
Naphthalin,Substantiv,,n,Naphthalin,,,,,,,,,,,,,,,,,,Naphthalins,,,,,,,,,,,,,,,,,,Naphthalin,,,,,,,,,,,,,,,,,,Naphthalin,,,,,,,,,,,,,,,,,
Exportbier,Substantiv,1,n,Exportbier,,,,,,,,,Exportbiere,,,,,,,,,Exportbieres,Exportbiers,,,,,,,,Exportbiere,,,,,,,,,Exportbier,Exportbiere,,,,,,,,Exportbieren,,,,,,,,,Exportbier,,,,,,,,,Exportbiere,,,,,,,,
Natururan,Substantiv,1,n,Natururan,,,,,,,,,-,,,,,,,,,Natururans,,,,,,,,,-,,,,,,,,,Natururan,,,,,,,,,-,,,,,,,,,Natururan,,,,,,,,,-,,,,,,,,
Baiser,Substantiv,,n,Baiser,,,,,,,,,Baisers,,,,,,,,,Baisers,,,,,,,,,Baisers,,,,,,,,,Baiser,,,,,,,,,Baisers,,,,,,,,,Baiser,,,,,,,,,Baisers,,,,,,,,
Brathähnchen,Substantiv,1,n,Brathähnchen,,,,,,,,,Brathähnchen,,,,,,,,,Brathähnchens,,,,,,,,,Brathähnchen,,,,,,,,,Brathähnchen,,,,,,,,,Brathähnchen,,,,,,,,,Brathähnchen,,,,,,,,,Brathähnchen,,,,,,,,
Ricotta,Substantiv,,m,Ricotta,,,,,,,,,-,,,,,,,,,Ricottas,,,,,,,,,-,,,,,,,,,Ricotta,,,,,,,,,-,,,,,,,,,Ricotta,,,,,,,,,-,,,,,,,,
Panzerglas,Substantiv,1,n,Panzerglas,,,,,,,,,Panzergläser,,,,,,,,,Panzerglases,,,,,,,,,Panzergläser,,,,,,,,,Panzerglas,Panzerglase,,,,,,,,Panzergläsern,,,,,,,,,Panzerglas,,,,,,,,,Panzergläser,,,,,,,,
Filterkaffee,Substantiv,1,m,Filterkaffee,,,,,,,,,Filterkaffees,,,,,,,,,Filterkaffees,,,,,,,,,Filterkaffees,,,,,,,,,Filterkaffee,,,,,,,,,Filterkaffees,,,,,,,,,Filterkaffee,,,,,,,,,Filterkaffees,,,,,,,,
Linsensuppe,Substantiv,,f,Linsensuppe,,,,,,,,,Linsensuppen,,,,,,,,,Linsensuppe,,,,,,,,,Linsensuppen,,,,,,,,,Linsensuppe,,,,,,,,,Linsensuppen,,,,,,,,,Linsensuppe,,,,,,,,,Linsensuppen,,,,,,,,
Murmeltierfell,Substantiv,1,n,Murmeltierfell,,,,,,,,,Murmeltierfelle,,,,,,,,,Murmeltierfells,Murmeltierfelles,,,,,,,,Murmeltierfelle,,,,,,,,,Murmeltierfell,,,,,,,,,Murmeltierfellen,,,,,,,,,Murmeltierfell,,,,,,,,,Murmeltierfelle,,,,,,,,
Email,Substantiv,,n,Email,,,,,,,,,Emails,,,,,,,,,Emails,,,,,,,,,Emails,,,,,,,,,Email,,,,,,,,,Emails,,,,,,,,,Email,,,,,,,,,Emails,,,,,,,,
Oleinsäure,Substantiv,,f,Oleinsäure,,,,,,,,,,,,,,,,,,Oleinsäure,,,,,,,,,,,,,,,,,,Oleinsäure,,,,,,,,,,,,,,,,,,Oleinsäure,,,,,,,,,,,,,,,,,
Blattkupfer,Substantiv,1,n,Blattkupfer,,,,,,,,,,,,,,,,,,Blattkupfers,,,,,,,,,,,,,,,,,,Blattkupfer,,,,,,,,,,,,,,,,,,Blattkupfer,,,,,,,,,,,,,,,,,
Cycloalkan,Substantiv,,n,Cycloalkan,,,,,,,,,Cycloalkane,,,,,,,,,Cycloalkans,,,,,,,,,Cycloalkane,,,,,,,,,Cycloalkan,,,,,,,,,Cycloalkanen,,,,,,,,,Cycloalkan,,,,,,,,,Cycloalkane,,,,,,,,
Acid,Substantiv,,n,Acid,,,,,,,,,,,,,,,,,,Acids,,,,,,,,,,,,,,,,,,Acid,,,,,,,,,,,,,,,,,,Acid,,,,,,,,,,,,,,,,,
Eiskrem,Substantiv,,f,Eiskrem,,,,,,,,,Eiskrems,,,,,,,,,Eiskrem,,,,,,,,,Eiskrems,,,,,,,,,Eiskrem,,,,,,,,,Eiskrems,,,,,,,,,Eiskrem,,,,,,,,,Eiskrems,,,,,,,,
Innenraumluft,Substantiv,1,f,Innenraumluft,,,,,,,,,,,,,,,,,,Innenraumluft,,,,,,,,,,,,,,,,,,Innenraumluft,,,,,,,,,,,,,,,,,,Innenraumluft,,,,,,,,,,,,,,,,,
Obstschaumwein,Substantiv,1,m,Obstschaumwein,,,,,,,,,Obstschaumweine,,,,,,,,,Obstschaumweins,Obstschaumweines,,,,,,,,Obstschaumweine,,,,,,,,,Obstschaumwein,Obstschaumweine,,,,,,,,Obstschaumweinen,,,,,,,,,Obstschaumwein,,,,,,,,,Obstschaumweine,,,,,,,,
Portwein,Substantiv,1,m,Portwein,,,,,,,,,Portweine,,,,,,,,,Portweins,Portweines,,,,,,,,Portweine,,,,,,,,,Portwein,Portweine,,,,,,,,Portweinen,,,,,,,,,Portwein,,,,,,,,,Portweine,,,,,,,,
Eisen,Substantiv,,n,Eisen,,,,,,,,,Eisen,,,,,,,,,Eisens,,,,,,,,,Eisen,,,,,,,,,Eisen,,,,,,,,,Eisen,,,,,,,,,Eisen,,,,,,,,,Eisen,,,,,,,,
Hackbraten,Substantiv,1,m,Hackbraten,,,,,,,,,Hackbraten,,,,,,,,,Hackbratens,,,,,,,,,Hackbraten,,,,,,,,,Hackbraten,,,,,,,,,Hackbraten,,,,,,,,,Hackbraten,,,,,,,,,Hackbraten,,,,,,,,
Hundefell,Substantiv,,n,Hundefell,,,,,,,,,Hundefelle,,,,,,,,,Hundefelles,Hundefells,,,,,,,,Hundefelle,,,,,,,,,Hundefell,Hundefelle,,,,,,,,Hundefellen,,,,,,,,,Hundefell,,,,,,,,,Hundefelle,,,,,,,,
Propanon,Substantiv,,n,Propanon,,,,,,,,,,,,,,,,,,Propanons,,,,,,,,,,,,,,,,,,Propanon,,,,,,,,,,,,,,,,,,Propanon,,,,,,,,,,,,,,,,,
Apfeläther,Substantiv,1,m,Apfeläther,,,,,,,,,,,,,,,,,,Apfeläthers,,,,,,,,,,,,,,,,,,Apfeläther,,,,,,,,,,,,,,,,,,Apfeläther,,,,,,,,,,,,,,,,,
Nitrogenium,Substantiv,,n,Nitrogenium,,,,,,,,,,,,,,,,,,Nitrogeniums,,,,,,,,,,,,,,,,,,Nitrogenium,,,,,,,,,,,,,,,,,,Nitrogenium,,,,,,,,,,,,,,,,,
Pentansäure,Substantiv,,f,Pentansäure,,,,,,,,,,,,,,,,,,Pentansäure,,,,,,,,,,,,,,,,,,Pentansäure,,,,,,,,,,,,,,,,,,Pentansäure,,,,,,,,,,,,,,,,,
Chesterkäse,Substantiv,1,m,Chesterkäse,,,,,,,,,Chesterkäse,,,,,,,,,Chesterkäses,,,,,,,,,Chesterkäse,,,,,,,,,Chesterkäse,,,,,,,,,Chesterkäsen,,,,,,,,,Chesterkäse,,,,,,,,,Chesterkäse,,,,,,,,
Feuerwasser,Substantiv,1,n,Feuerwasser,,,,,,,,,,,,,,,,,,Feuerwassers,,,,,,,,,,,,,,,,,,Feuerwasser,,,,,,,,,,,,,,,,,,Feuerwasser,,,,,,,,,,,,,,,,,
Kuskus,Substantiv,,,,,Kuskus,Kuskus,,,,,,Kuskus,,,,,,,,,,,Kuskus,Kuskus,,,,,,Kuskus,,,,,,,,,,,Kuskus,Kuskus,,,,,,Kuskus,,,,,,,,,,,Kuskus,Kuskus,,,,,,Kuskus,,,,,,,,
Schmiergeld,Substantiv,1,n,Schmiergeld,,,,,,,,,Schmiergelder,,,,,,,,,Schmiergeldes,Schmiergelds,,,,,,,,Schmiergelder,,,,,,,,,Schmiergeld,Schmiergelde,,,,,,,,Schmiergeldern,,,,,,,,,Schmiergeld,,,,,,,,,Schmiergelder,,,,,,,,
Wahrheitsserum,Substantiv,1,n,Wahrheitsserum,,,,,,,,,,,Wahrheitsseren,Wahrheitssera,,,,,,Wahrheitsserums,,,,,,,,,,,Wahrheitsseren,Wahrheitssera,,,,,,Wahrheitsserum,,,,,,,,,,,Wahrheitsseren,Wahrheitssera,,,,,,Wahrheitsserum,,,,,,,,,,,Wahrheitsseren,Wahrheitssera,,,,,
Lawrencium,Substantiv,,n,Lawrencium,,,,,,,,,,,,,,,,,,Lawrenciums,,,,,,,,,,,,,,,,,,Lawrencium,,,,,,,,,,,,,,,,,,Lawrencium,,,,,,,,,,,,,,,,,
Nonylaldehyd,Substantiv,,m,Nonylaldehyd,,,,,,,,,,,,,,,,,,Nonylaldehyds,,,,,,,,,,,,,,,,,,Nonylaldehyd,,,,,,,,,,,,,,,,,,Nonylaldehyd,,,,,,,,,,,,,,,,,
Zitronengeschmack,Substantiv,1,m,Zitronengeschmack,,,,,,,,,-,,,,,,,,,Zitronengeschmackes,Zitronengeschmacks,,,,,,,,-,,,,,,,,,Zitronengeschmack,Zitronengeschmacke,,,,,,,,-,,,,,,,,,Zitronengeschmack,,,,,,,,,-,,,,,,,,
Planenstoff,Substantiv,,m,Planenstoff,,,,,,,,,Planenstoffe,,,,,,,,,Planenstoffes,Planenstoffs,,,,,,,,Planenstoffe,,,,,,,,,Planenstoff,Planenstoffe,,,,,,,,Planenstoffen,,,,,,,,,Planenstoff,,,,,,,,,Planenstoffe,,,,,,,,
Krautspätzle,Substantiv,,,,,,,,,,,,Krautspätzle,,,,,,,,,,,,,,,,,,Krautspätzle,,,,,,,,,,,,,,,,,,Krautspätzle,,,,,,,,,,,,,,,,,,Krautspätzle,,,,,,,,
Methancarbonsäure,Substantiv,,f,Methancarbonsäure,,,,,,,,,,,,,,,,,,Methancarbonsäure,,,,,,,,,,,,,,,,,,Methancarbonsäure,,,,,,,,,,,,,,,,,,Methancarbonsäure,,,,,,,,,,,,,,,,,
Tetramethylenglycol,Substantiv,,n,Tetramethylenglycol,,,,,,,,,,,,,,,,,,Tetramethylenglycols,,,,,,,,,,,,,,,,,,Tetramethylenglycol,,,,,,,,,,,,,,,,,,Tetramethylenglycol,,,,,,,,,,,,,,,,,
Makadam,Substantiv,,,,,Makadam,Makadam,,,,,,Makadame,,,,,,,,,,,Makadams,Makadams,,,,,,Makadame,,,,,,,,,,,Makadam,Makadam,,,,,,Makadamen,,,,,,,,,,,Makadam,Makadam,,,,,,Makadame,,,,,,,,
Weißwurst,Substantiv,1,f,Weißwurst,,,,,,,,,Weißwürste,,,,,,,,,Weißwurst,,,,,,,,,Weißwürste,,,,,,,,,Weißwurst,,,,,,,,,Weißwürsten,,,,,,,,,Weißwurst,,,,,,,,,Weißwürste,,,,,,,,
Bananenmilch,Substantiv,,f,Bananenmilch,,,,,,,,,,,,,,,,,,Bananenmilch,,,,,,,,,,,,,,,,,,Bananenmilch,,,,,,,,,,,,,,,,,,Bananenmilch,,,,,,,,,,,,,,,,,
Molybdän,Substantiv,,n,Molybdän,,,,,,,,,,,,,,,,,,Molybdäns,,,,,,,,,,,,,,,,,,Molybdän,,,,,,,,,,,,,,,,,,Molybdän,,,,,,,,,,,,,,,,,
Tetracosansäure,Substantiv,,f,Tetracosansäure,,,,,,,,,,,,,,,,,,Tetracosansäure,,,,,,,,,,,,,,,,,,Tetracosansäure,,,,,,,,,,,,,,,,,,Tetracosansäure,,,,,,,,,,,,,,,,,
Zinkfolie,Substantiv,1,f,Zinkfolie,,,,,,,,,Zinkfolien,,,,,,,,,Zinkfolie,,,,,,,,,Zinkfolien,,,,,,,,,Zinkfolie,,,,,,,,,Zinkfolien,,,,,,,,,Zinkfolie,,,,,,,,,Zinkfolien,,,,,,,,
Meersalz,Substantiv,1,n,Meersalz,,,,,,,,,Meersalze,,,,,,,,,Meersalzes,,,,,,,,,Meersalze,,,,,,,,,Meersalz,Meersalze,,,,,,,,Meersalzen,,,,,,,,,Meersalz,,,,,,,,,Meersalze,,,,,,,,
Aldehyd,Substantiv,,,,,Aldehyd,Aldehyd,,,,,,Aldehyde,,,,,,,,,,,Aldehyds,Aldehyd,,,,,,Aldehyde,,,,,,,,,,,Aldehyd,Aldehyd,,,,,,Aldehyden,,,,,,,,,,,Aldehyd,Aldehyd,,,,,,Aldehyde,,,,,,,,
Algenfarn,Substantiv,1,m,Algenfarn,,,,,,,,,Algenfarne,,,,,,,,,Algenfarnes,Algenfarns,,,,,,,,Algenfarne,,,,,,,,,Algenfarn,,,,,,,,,Algenfarnen,,,,,,,,,Algenfarn,,,,,,,,,Algenfarne,,,,,,,,
Kopfhaut,Substantiv,1,f,Kopfhaut,,,,,,,,,Kopfhäute,,,,,,,,,Kopfhaut,,,,,,,,,Kopfhäute,,,,,,,,,Kopfhaut,,,,,,,,,Kopfhäuten,,,,,,,,,Kopfhaut,,,,,,,,,Kopfhäute,,,,,,,,
Eisenkraut,Substantiv,1,n,Eisenkraut,,,,,,,,,Eisenkräuter,,,,,,,,,Eisenkrautes,Eisenkrauts,,,,,,,,Eisenkräuter,,,,,,,,,Eisenkraut,Eisenkraute,,,,,,,,Eisenkräutern,,,,,,,,,Eisenkraut,,,,,,,,,Eisenkräuter,,,,,,,,
Eichenholz,Substantiv,,n,Eichenholz,,,,,,,,,Eichenhölzer,,,,,,,,,Eichenholzes,,,,,,,,,Eichenhölzer,,,,,,,,,Eichenholz,Eichenholze,,,,,,,,Eichenhölzern,,,,,,,,,Eichenholz,,,,,,,,,Eichenhölzer,,,,,,,,
Tresterschnaps,Substantiv,1,m,Tresterschnaps,,,,,,,,,Tresterschnäpse,,,,,,,,,Tresterschnapses,,,,,,,,,Tresterschnäpse,,,,,,,,,Tresterschnaps,Tresterschnapse,,,,,,,,Tresterschnäpsen,,,,,,,,,Tresterschnaps,,,,,,,,,Tresterschnäpse,,,,,,,,
Pflanzensaft,Substantiv,1,m,Pflanzensaft,,,,,,,,,Pflanzensäfte,,,,,,,,,Pflanzensaftes,Pflanzensafts,,,,,,,,Pflanzensäfte,,,,,,,,,Pflanzensaft,Pflanzensafte,,,,,,,,Pflanzensäften,,,,,,,,,Pflanzensaft,,,,,,,,,Pflanzensäfte,,,,,,,,
Kabanossi,Substantiv,,f,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,,Kabanossi,,,,,,,,
Propylen,Substantiv,,n,Propylen,,,,,,,,,,,,,,,,,,Propylens,,,,,,,,,,,,,,,,,,Propylen,,,,,,,,,,,,,,,,,,Propylen,,,,,,,,,,,,,,,,,
Kölsch,Substantiv,,m,Kölsch,,,,,,,,,,,,,,,,,,Kölschs,Kölsches,,,,,,,,,,,,,,,,,Kölsch,,,,,,,,,,,,,,,,,,Kölsch,,,,,,,,,,,,,,,,,
Baumkuchen,Substantiv,1,m,Baumkuchen,,,,,,,,,Baumkuchen,,,,,,,,,Baumkuchens,,,,,,,,,Baumkuchen,,,,,,,,,Baumkuchen,,,,,,,,,Baumkuchen,,,,,,,,,Baumkuchen,,,,,,,,,Baumkuchen,,,,,,,,
Schnaps,Substantiv,,m,Schnaps,,,,,,,,,Schnäpse,,,,,,,,,Schnapses,,,,,,,,,Schnäpse,,,,,,,,,Schnaps,Schnapse,,,,,,,,Schnäpsen,,,,,,,,,Schnaps,,,,,,,,,Schnäpse,,,,,,,,
Haar,Substantiv,,n,Haar,,,,,,,,,Haare,,,,,,,,,Haars,Haares,,,,,,,,Haare,,,,,,,,,Haar,Haare,,,,,,,,Haaren,,,,,,,,,Haar,,,,,,,,,Haare,,,,,,,,
Flusssäure,Substantiv,,f,Flusssäure,,,,,,,,,,,,,,,,,,Flusssäure,,,,,,,,,,,,,,,,,,Flusssäure,,,,,,,,,,,,,,,,,,Flusssäure,,,,,,,,,,,,,,,,,
Äthylalkohol,Substantiv,,m,Äthylalkohol,,,,,,,,,,,,,,,,,,Äthylalkohols,,,,,,,,,,,,,,,,,,Äthylalkohol,,,,,,,,,,,,,,,,,,Äthylalkohol,,,,,,,,,,,,,,,,,
Achat,Substantiv,,m,Achat,,,,,,,,,Achate,,,,,,,,,Achats,Achates,,,,,,,,Achate,,,,,,,,,Achat,Achate,,,,,,,,Achaten,,,,,,,,,Achat,,,,,,,,,Achate,,,,,,,,
Kräuterlimonade,Substantiv,1,f,Kräuterlimonade,,,,,,,,,Kräuterlimonaden,,,,,,,,,Kräuterlimonade,,,,,,,,,Kräuterlimonaden,,,,,,,,,Kräuterlimonade,,,,,,,,,Kräuterlimonaden,,,,,,,,,Kräuterlimonade,,,,,,,,,Kräuterlimonaden,,,,,,,,
Biosprit,Substantiv,1,m,Biosprit,,,,,,,,,Biosprite,,,,,,,,,Biosprits,Biosprites,,,,,,,,Biosprite,,,,,,,,,Biosprit,,,,,,,,,Biospriten,,,,,,,,,Biosprit,,,,,,,,,Biosprite,,,,,,,,
